antecedent_str,consequent_str,support,confidence,lift,leverage,conviction,support_count,antecedent_len,consequent_len,min_support_used,algo
"juice nectars, milk",fresh fruits,0.01985171139116447,0.7332284084202243,1.3149712743337607,0.004755023137481912,1.6583462786704495,3727,2,1,0.003,apriori
"juice nectars, nuts seeds dried fruit",fresh fruits,0.0071161487573371965,0.7539503386004515,1.3521339682812816,0.0018532466157819153,1.798009692981946,1336,2,1,0.003,apriori
"juice nectars, oils vinegars",fresh fruits,0.005432987823715525,0.7098121085594989,1.272976499834527,0.0011650474301405029,1.5245283804063268,1020,2,1,0.003,apriori
"juice nectars, other creams cheeses",fresh fruits,0.007371818772570869,0.7163561076604555,1.284712502883787,0.0016337110200399414,1.5597010480371147,1384,2,1,0.003,apriori
"juice nectars, packaged cheese",fresh fruits,0.018978172172449424,0.7272912839354969,1.3043236397632714,0.004427970371388859,1.622242525048867,3563,2,1,0.003,apriori
"juice nectars, packaged produce",fresh fruits,0.003621991882477016,0.7272727272727273,1.304290360258264,0.0008450090933380841,1.6221321458881517,680,2,1,0.003,apriori
"juice nectars, packaged vegetables fruits",fresh fruits,0.02947129571433137,0.7897516414501856,1.4163399977947246,0.008663230023735268,2.1041765995357142,5533,2,1,0.003,apriori
"fresh fruits, juice nectars",packaged vegetables fruits,0.02947129571433137,0.5302347867752756,1.4497114966252174,0.009142219354698718,1.3501384222949506,5533,2,1,0.003,apriori
"juice nectars, pasta sauce",fresh fruits,0.005907042643627958,0.7544217687074829,1.3529794306794694,0.0015410910927892083,1.8014612851590897,1109,2,1,0.003,apriori
"juice nectars, popcorn jerky",fresh fruits,0.0038616825217585838,0.6807511737089202,1.220858641204185,0.0006985951737019393,1.385751926768087,725,2,1,0.003,apriori
"juice nectars, refrigerated",fresh fruits,0.014743637545141738,0.6766071865069666,1.2134268176834402,0.0025932240795081864,1.367994765786112,2768,2,1,0.003,apriori
"juice nectars, soup broth bouillon",fresh fruits,0.00737714523122157,0.7037601626016261,1.2621229445207478,0.0015321162162211235,1.493383469409582,1385,2,1,0.003,apriori
"juice nectars, soy lactosefree",fresh fruits,0.01439741773284614,0.7639909553420011,1.3701408027684767,0.0038894336601471655,1.8745030589501186,2703,2,1,0.003,apriori
"juice nectars, spices seasonings",fresh fruits,0.003696562303586837,0.6884920634920634,1.234741147099651,0.0007027669544402665,1.4201874954156828,694,2,1,0.003,apriori
"juice nectars, spreads",fresh fruits,0.007068210629480883,0.7384529771841959,1.3243410120123733,0.0017310576112106579,1.6914728043487475,1327,2,1,0.003,apriori
"juice nectars, tea",fresh fruits,0.004879036124042569,0.639218422889044,1.1463738372262968,0.0006229758707419391,1.2262257948255957,916,2,1,0.003,apriori
"juice nectars, tortillas flat bread",fresh fruits,0.004996218214358002,0.7426761678543151,1.3319148789731559,0.0012450639227189952,1.719233203012645,938,2,1,0.003,apriori
"juice nectars, water seltzer sparkling water",fresh fruits,0.014828860883552961,0.6595593461265103,1.1828532336101953,0.002292342859001697,1.2994913243108537,2784,2,1,0.003,apriori
"fresh fruits, juice nectars",yogurt,0.022632122806830652,0.4071873502635362,1.5437432858072864,0.007971574634797378,1.2419332953582491,4249,2,1,0.003,apriori
"juice nectars, yogurt",fresh fruits,0.022632122806830652,0.7552435122644864,1.3544531449544748,0.005922705510899497,1.8075094974780634,4249,2,1,0.003,apriori
"latino foods, milk",fresh fruits,0.005262541146893077,0.8124999999999999,1.457136886851029,0.0016509785034781658,2.3594649394736735,988,2,1,0.003,apriori
"latino foods, other creams cheeses",fresh fruits,0.00335034249129124,0.6973392461197339,1.250607677747634,0.000671370859416035,1.4617014940970152,629,2,1,0.003,apriori
"latino foods, packaged cheese",fresh fruits,0.0067805818623430025,0.7332949308755761,1.3150905756549878,0.0016246009832572425,1.6587599088524434,1273,2,1,0.003,apriori
"fresh fruits, latino foods",packaged cheese,0.0067805818623430025,0.4644290404961693,2.0116008056484445,0.0034098425768428328,1.4360835593062855,1273,2,1,0.003,apriori
"latino foods, packaged vegetables fruits",fresh fruits,0.008975082826432019,0.8089294287085935,1.4507334269915342,0.0027884997785428264,2.315373179455246,1685,2,1,0.003,apriori
"fresh fruits, latino foods",packaged vegetables fruits,0.008975082826432019,0.6147391462969719,1.6807543187278622,0.0036351692373804527,1.6462821429585992,1685,2,1,0.003,apriori
"latino foods, soy lactosefree",fresh fruits,0.0034728510402573746,0.8119551681195517,1.456159785767788,0.0010879128801733508,2.3526287413874516,652,2,1,0.003,apriori
"latino foods, tortillas flat bread",fresh fruits,0.003360995408592643,0.7423529411764705,1.3313352044930309,0.0008364656002845228,1.7170763686238213,631,2,1,0.003,apriori
"latino foods, water seltzer sparkling water",fresh fruits,0.0032597926942293147,0.7649999999999999,1.3719504226966612,0.0008837646393510838,1.8825518134098462,612,2,1,0.003,apriori
"latino foods, yogurt",fresh fruits,0.005944327854182868,0.8075253256150506,1.4482153095631736,0.0018397393893807247,2.2984825279741203,1116,2,1,0.003,apriori
"fresh fruits, latino foods",yogurt,0.005944327854182868,0.4071506749361547,1.5436042409907826,0.002093387505400577,1.2418564658701015,1116,2,1,0.003,apriori
"laundry, milk",fresh fruits,0.004287799213814703,0.6534090909090909,1.171823370544534,0.0006287160093022279,1.276431852502152,805,2,1,0.003,apriori
"laundry, packaged cheese",fresh fruits,0.0041812700408006736,0.6492969396195203,1.164448641525032,0.0005904976428659477,1.2614651143088178,785,2,1,0.003,apriori
"laundry, packaged vegetables fruits",fresh fruits,0.006226630162670047,0.7202711028958718,1.2917336523845515,0.0014062632463358368,1.5815301198096534,1169,2,1,0.003,apriori
"fresh fruits, laundry",packaged vegetables fruits,0.006226630162670047,0.5002139495079161,1.3676317198729402,0.0016737742496406739,1.269039148267157,1169,2,1,0.003,apriori
"laundry, yogurt",fresh fruits,0.004804465702932748,0.6933128362797848,1.243386717379179,0.0009404500786870259,1.442511224744009,902,2,1,0.003,apriori
"lunch meat, milk",fresh fruits,0.028091742923799682,0.7830734966592428,1.4043634179662756,0.008088556736793578,2.0393989177817247,5274,2,1,0.003,apriori
"lunch meat, nuts seeds dried fruit",fresh fruits,0.008634189472787122,0.8044665012406947,1.44272961623853,0.002649568809562579,2.2625262625505016,1621,2,1,0.003,apriori
"lunch meat, oils vinegars",fresh fruits,0.006125427448306719,0.7666666666666667,1.3749394214389201,0.0016703748454100368,1.8959986120770607,1150,2,1,0.003,apriori
"lunch meat, other creams cheeses",fresh fruits,0.011345356925994183,0.7645369705671213,1.3711200260611596,0.003070839224880745,1.8788498441426233,2130,2,1,0.003,apriori
"lunch meat, packaged cheese",fresh fruits,0.03347679261965889,0.7440511424174262,1.3343807573170219,0.008388906395213374,1.7284690399861924,6285,2,1,0.003,apriori
"fresh fruits, lunch meat",packaged cheese,0.03347679261965889,0.46271074136788626,2.0041582652183574,0.016773125448936964,1.4314908355760922,6285,2,1,0.003,apriori
"lunch meat, packaged poultry",fresh fruits,0.004564775063651181,0.748471615720524,1.3423084308029098,0.0011640849101067132,1.7588459346988006,857,2,1,0.003,apriori
"lunch meat, packaged produce",fresh fruits,0.003680582927634733,0.7888127853881278,1.414656254041533,0.00107883220754307,2.094822250316492,691,2,1,0.003,apriori
"lunch meat, packaged vegetables fruits",fresh fruits,0.04315496798798351,0.8107675372760933,1.454029889509369,0.013475407547485812,2.3378635450978753,8102,2,1,0.003,apriori
"fresh fruits, lunch meat",packaged vegetables fruits,0.04315496798798351,0.5964808952366929,1.630834552747713,0.016693075875583864,1.5717919085995011,8102,2,1,0.003,apriori
"lunch meat, paper goods",fresh fruits,0.004974912379755196,0.6748554913294798,1.210285328874043,0.0008643838448158568,1.3606247817631525,934,2,1,0.003,apriori
"lunch meat, pasta sauce",fresh fruits,0.008543639675725197,0.7555346208195949,1.3549752188175228,0.0022382552250920923,1.8096618737364925,1604,2,1,0.003,apriori
"lunch meat, pickled goods olives",fresh fruits,0.004389001928178032,0.7410071942446043,1.328921742960983,0.001086322931897291,1.7081543051397956,824,2,1,0.003,apriori
"lunch meat, popcorn jerky",fresh fruits,0.005390376154509912,0.774885145482389,1.3896784351450033,0.0015115103549212007,1.965217609025905,1012,2,1,0.003,apriori
"lunch meat, poultry counter",fresh fruits,0.005209276560386062,0.8009828009828011,1.43648195082498,0.0015828637416281624,2.2229218295504305,978,2,1,0.003,apriori
"lunch meat, prepared meals",fresh fruits,0.003771132724696658,0.7572192513368984,1.3579964339159571,0.000994149935557726,1.8222189304029894,708,2,1,0.003,apriori
"lunch meat, preserved dips spreads",fresh fruits,0.0040587614918345385,0.7319884726224783,1.3127475744097945,0.0009669549854242408,1.6506740604785586,762,2,1,0.003,apriori
"lunch meat, refrigerated",fresh fruits,0.014035218544598438,0.7449816228442183,1.3360494802122485,0.0035302045069680616,1.7347756702297097,2635,2,1,0.003,apriori
"lunch meat, salad dressing toppings",fresh fruits,0.0030360814308998518,0.6859205776173285,1.2301294462724601,0.0005679822888950896,1.4085598884357928,570,2,1,0.003,apriori
"lunch meat, soft drinks",fresh fruits,0.006285221207827763,0.6161879895561357,1.105071075466858,0.0005976040514629986,1.1526467752785936,1180,2,1,0.003,apriori
"lunch meat, soup broth bouillon",fresh fruits,0.009278690969522004,0.7438087105038429,1.3339459801061515,0.0023228688388659833,1.726833402577296,1742,2,1,0.003,apriori
"lunch meat, soy lactosefree",fresh fruits,0.01728968478017705,0.7977390022118457,1.4306645245570648,0.00520461208605265,2.1872713028671895,3246,2,1,0.003,apriori
"lunch meat, specialty cheeses",fresh fruits,0.0038190708525529717,0.730142566191446,1.309437127209385,0.0009024964151899432,1.6393829508701523,717,2,1,0.003,apriori
"lunch meat, spices seasonings",fresh fruits,0.00459673381555539,0.7313559322033899,1.3116131768995447,0.0010920924346100001,1.6467874380395922,863,2,1,0.003,apriori
"lunch meat, spreads",fresh fruits,0.009470443480947258,0.7916295636687445,1.4197078620843238,0.0027997447168766256,2.123140326144982,1778,2,1,0.003,apriori
"lunch meat, tea",fresh fruits,0.005651372628394285,0.7456078706957132,1.3371725926365248,0.0014250127257796324,1.739046240782651,1061,2,1,0.003,apriori
"lunch meat, tortillas flat bread",fresh fruits,0.008240031532635212,0.7700348432055749,1.3809799067020208,0.002273231079822256,1.923768288718593,1547,2,1,0.003,apriori
"lunch meat, water seltzer sparkling water",fresh fruits,0.016911506215977246,0.7370009285051068,1.321736909007076,0.004116595140457974,1.6821339848718984,3175,2,1,0.003,apriori
"lunch meat, yogurt",fresh fruits,0.03218778962618913,0.8144204851752022,1.4605810835149524,0.010150129417193541,2.383882060307008,6043,2,1,0.003,apriori
"fresh fruits, lunch meat",yogurt,0.03218778962618913,0.4448943532356622,1.6866994278103735,0.013104490553766706,1.3262948628044122,6043,2,1,0.003,apriori
"marinades meat preparation, milk",fresh fruits,0.0036752564689840313,0.7301587301587302,1.3094661156561143,0.0008685733291591215,1.6394811527960467,690,2,1,0.003,apriori
"marinades meat preparation, packaged cheese",fresh fruits,0.004474225266589255,0.676873489121676,1.213904404591696,0.0007884117464593996,1.369122189784989,840,2,1,0.003,apriori
"fresh fruits, marinades meat preparation",packaged cheese,0.004474225266589255,0.4142011834319526,1.794046800781674,0.0019802963096413003,1.3129501597345763,840,2,1,0.003,apriori
"marinades meat preparation, packaged vegetables fruits",fresh fruits,0.006423709132746002,0.7439851943244911,1.3342624860569194,0.0016092822865489877,1.728023795280193,1206,2,1,0.003,apriori
"fresh fruits, marinades meat preparation",packaged vegetables fruits,0.006423709132746002,0.5946745562130177,1.625895852921263,0.002472835452119743,1.5647871939803706,1206,2,1,0.003,apriori
"marinades meat preparation, yogurt",fresh fruits,0.004341063800321718,0.7904946653734237,1.4176725363379405,0.0012789576445973979,2.111639194962984,815,2,1,0.003,apriori
"fresh fruits, marinades meat preparation",yogurt,0.004341063800321718,0.40187376725838264,1.5235982393502276,0.0014918456217991034,1.2309003138728831,815,2,1,0.003,apriori
"meat counter, milk",fresh fruits,0.005507558244825346,0.7959969207082371,1.4275402769031462,0.001649482690716819,2.1685931295115357,1034,2,1,0.003,apriori
"meat counter, packaged cheese",fresh fruits,0.006088142237751808,0.7594684385382059,1.3620301245454445,0.0016182394595121363,1.8392583221207939,1143,2,1,0.003,apriori
"meat counter, packaged vegetables fruits",fresh fruits,0.009257385134919197,0.8132896583996256,1.4585530596290062,0.002910420193325724,2.369443879537238,1738,2,1,0.003,apriori
"fresh fruits, meat counter",packaged vegetables fruits,0.009257385134919197,0.5937820293816194,1.6234556010917034,0.003555113308887116,1.5613491024702144,1738,2,1,0.003,apriori
"meat counter, soy lactosefree",fresh fruits,0.0032917514461335237,0.8207171314741036,1.4718734842356704,0.0010553150394793892,2.4676070825328855,618,2,1,0.003,apriori
"meat counter, water seltzer sparkling water",fresh fruits,0.0032065281077222996,0.7797927461139895,1.39847972241422,0.000913661034764807,2.0090149999342013,602,2,1,0.003,apriori
"meat counter, yogurt",fresh fruits,0.006333159335684077,0.8127136021872864,1.457519960852515,0.0019879980303255133,2.362155935070702,1189,2,1,0.003,apriori
"fresh fruits, meat counter",yogurt,0.006333159335684077,0.4062179706183806,1.5400681389304527,0.002220900159877523,1.2399057754981162,1189,2,1,0.003,apriori
"milk, missing",fresh fruits,0.004122678995642957,0.7413793103448276,1.329589095694308,0.0010219623840268663,1.7106120811184145,774,2,1,0.003,apriori
"milk, nuts seeds dried fruit",fresh fruits,0.01739088749454038,0.7920912178554101,1.420535792354305,0.005148402941780299,2.1278546850591806,3265,2,1,0.003,apriori
"milk, oils vinegars",fresh fruits,0.013087108904773572,0.7539122430193311,1.352065647694849,0.0034077646162133796,1.7977313523405645,2457,2,1,0.003,apriori
"milk, other creams cheeses",fresh fruits,0.023617517657210426,0.7579487179487179,1.359304658787106,0.006242812505913364,1.8277105264725892,4434,2,1,0.003,apriori
"fresh fruits, other creams cheeses",milk,0.023617517657210426,0.41575246132208155,1.6977530961072373,0.009706473871536987,1.2924591265591554,4434,2,1,0.003,apriori
"milk, packaged cheese",fresh fruits,0.06034877651244793,0.7684481823114486,1.3781343902518601,0.01655857946104214,1.9105860647847017,11330,2,1,0.003,apriori
"milk, packaged poultry",fresh fruits,0.0077127121262157644,0.7577184720041863,1.358891735883937,0.0020369751101253913,1.8259736093416008,1448,2,1,0.003,apriori
"milk, packaged produce",fresh fruits,0.010141577270935646,0.7696038803556993,1.3802070182522777,0.0027937105112247175,1.920169822453247,1904,2,1,0.003,apriori
"milk, packaged vegetables fruits",fresh fruits,0.08825941984212377,0.8152922653021059,1.4621445333366572,0.027896427107942316,2.395133462466517,16570,2,1,0.003,apriori
"fresh fruits, milk",packaged vegetables fruits,0.08825941984212377,0.5326946569793609,1.4564370118196395,0.027659875113543682,1.3572454783686652,16570,2,1,0.003,apriori
"milk, paper goods",fresh fruits,0.009768725165386542,0.6396930589466342,1.1472250491737976,0.0012536346237166825,1.2278411147394168,1834,2,1,0.003,apriori
"milk, pasta sauce",fresh fruits,0.015697073643617304,0.774100341476228,1.3882709682326024,0.004390150137465524,1.9583901943116888,2947,2,1,0.003,apriori
"milk, pickled goods olives",fresh fruits,0.006434362050047405,0.7664974619289341,1.3746359697899597,0.0017535867819372915,1.8946247000393237,1208,2,1,0.003,apriori
"milk, popcorn jerky",fresh fruits,0.009523708067454272,0.7443796835970025,1.334969962820542,0.002389683832682384,1.7306905897645866,1788,2,1,0.003,apriori
"milk, poultry counter",fresh fruits,0.010008415804668108,0.8194505015263847,1.469601911043287,0.00319812539237338,2.450295790857399,1879,2,1,0.003,apriori
"milk, prepared meals",fresh fruits,0.0066687262306782714,0.7733168622606548,1.3868658771986422,0.0018602394546184528,1.9516214596429906,1252,2,1,0.003,apriori
"milk, prepared soups salads",fresh fruits,0.004484878183890658,0.771062271062271,1.3828224950448764,0.0012415998889818733,1.932401785428939,842,2,1,0.003,apriori
